src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.20.0.30,172.20.0.20,58402,53,17,2026-05-03 06:40:48,0.000998,304609.21843687375,3006.0120240480965,2004.0080160320642,1002.0040080160321,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000499,0.000998,0.0,0.000499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,58489,53,17,2026-05-03 06:40:49,0.000566,537102.4734982332,5300.3533568904595,3533.5689045936397,1766.7844522968198,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000283,0.000566,0.0,0.000283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,37224,53,17,2026-05-03 06:40:49,0.000901,337402.88568257494,3329.6337402885683,2219.7558268590456,1109.8779134295228,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0004505,0.000901,0.0,0.0004505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,50620,53,17,2026-05-03 06:40:49,0.000811,374845.869297164,3699.1368680641185,2466.091245376079,1233.0456226880394,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0004055,0.000811,0.0,0.0004055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,44347,53,17,2026-05-03 06:40:49,0.000927,327939.5900755124,3236.2459546925566,2157.497303128371,1078.7486515641856,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0004635,0.000927,0.0,0.0004635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,32977,53,17,2026-05-03 06:40:50,0.001404,216524.21652421652,2136.7521367521367,1424.5014245014245,712.2507122507122,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000702,0.001404,0.0,0.000702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,57191,53,17,2026-05-03 06:40:50,0.000862,352668.2134570766,3480.278422273782,2320.185614849188,1160.092807424594,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000431,0.000862,0.0,0.000431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,54162,53,17,2026-05-03 06:40:50,0.002667,113985.75178102737,1124.859392575928,749.9062617172854,374.9531308586427,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0013335,0.002667,0.0,0.0013335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,45307,53,17,2026-05-03 06:40:50,0.000603,504145.93698175787,4975.124378109453,3316.749585406302,1658.374792703151,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0003015,0.000603,0.0,0.0003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,60578,53,17,2026-05-03 06:40:51,0.000608,500000.0,4934.210526315789,3289.4736842105262,1644.7368421052631,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000304,0.000608,0.0,0.000304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,48898,53,17,2026-05-03 06:40:51,0.001952,155737.7049180328,1536.8852459016393,1024.5901639344263,512.2950819672132,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000976,0.001952,0.0,0.000976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,33168,53,17,2026-05-03 06:40:51,0.0007,434285.7142857143,4285.714285714285,2857.1428571428573,1428.5714285714287,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.00035,0.0007,0.0,0.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,55902,53,17,2026-05-03 06:40:51,0.003605,84327.32316227461,832.1775312066574,554.7850208044382,277.3925104022191,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0018025,0.003605,0.0,0.0018025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,53582,53,17,2026-05-03 06:40:52,0.000506,600790.5138339921,5928.853754940711,3952.569169960474,1976.284584980237,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000253,0.000506,0.0,0.000253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,45398,53,17,2026-05-03 06:40:52,0.001024,296875.0,2929.6875,1953.125,976.5625,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000512,0.001024,0.0,0.000512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,59857,53,17,2026-05-03 06:40:52,0.003654,83196.49698960043,821.0180623973727,547.3453749315818,273.6726874657909,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.001827,0.003654,0.0,0.001827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,39060,53,17,2026-05-03 06:40:52,0.001958,155260.46986721145,1532.17568947906,1021.4504596527067,510.72522982635337,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000979,0.001958,0.0,0.000979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,33855,53,17,2026-05-03 06:40:53,0.001534,198174.70664928292,1955.671447196871,1303.780964797914,651.890482398957,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000767,0.001534,0.0,0.000767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,35606,53,17,2026-05-03 06:40:53,0.001745,174212.03438395416,1719.1977077363897,1146.1318051575931,573.0659025787966,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0008725,0.001745,0.0,0.0008725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,57689,53,17,2026-05-03 06:40:53,0.001514,200792.60237780714,1981.5059445178335,1321.003963011889,660.5019815059445,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000757,0.001514,0.0,0.000757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,37861,53,17,2026-05-03 06:40:54,0.001879,161788.18520489623,1596.5939329430548,1064.39595529537,532.197977647685,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0009395,0.001879,0.0,0.0009395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,35837,53,17,2026-05-03 06:40:54,21.040275,24.334282703054022,0.23763947952201195,0.14258368771320717,0.09505579180880477,3,2,288,224,96,96,96.0,0.0,112,112,112.0,0.0,112,96,102.4,7.83836717690617,61.44,60,40,20,3,5.26006875,21.035174,0.0,9.107761342284979,21.036867,21.036867,0.0,10.5184335,10.5184335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,102.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,3,2,288,224
172.20.0.30,172.20.0.20,40145,53,17,2026-05-03 06:40:54,0.001687,180201.54119739184,1778.3046828689983,1185.536455245999,592.7682276229995,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0008435,0.001687,0.0,0.0008435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,49297,53,17,2026-05-03 06:40:54,0.001484,204851.75202156333,2021.563342318059,1347.7088948787061,673.8544474393531,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000742,0.001484,0.0,0.000742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,49142,53,17,2026-05-03 06:40:55,0.000884,343891.4027149321,3393.6651583710404,2262.443438914027,1131.2217194570135,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000442,0.000884,0.0,0.000442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,33919,53,17,2026-05-03 06:40:55,0.001406,216216.21621621624,2133.7126600284496,1422.4751066856331,711.2375533428166,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000703,0.001406,0.0,0.000703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,56135,53,17,2026-05-03 06:40:55,0.002023,155709.34256055363,1482.9461196243203,988.6307464162135,494.31537320810673,2,1,192,123,96,96,96.0,0.0,123,123,123.0,0.0,123,96,105.0,12.727922061357855,162.0,40,20,20,2,0.0010115,0.002023,0.0,0.0010115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,123.0,0,2,1,192,123
172.20.0.30,172.20.0.20,51868,53,17,2026-05-03 06:40:55,0.003102,166989.03932946487,967.1179883945841,644.7453255963894,322.3726627981947,2,1,172,346,86,86,86.0,0.0,346,346,346.0,0.0,346,86,172.66666666666666,122.56517540566824,15022.222222222224,40,20,20,2,0.001551,0.003102,0.0,0.001551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,172.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,346.0,0,2,1,172,346
172.20.0.30,172.20.0.20,53296,53,17,2026-05-03 06:40:55,0.000685,455474.45255474455,4379.56204379562,2919.7080291970806,1459.8540145985403,2,1,182,130,91,91,91.0,0.0,130,130,130.0,0.0,130,91,104.0,18.384776310850235,338.0,40,20,20,2,0.0003425,0.000685,0.0,0.0003425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,130.0,0,2,1,182,130
172.20.0.30,172.20.0.20,50067,53,17,2026-05-03 06:40:55,0.000485,639175.2577319588,6185.567010309278,4123.711340206185,2061.8556701030925,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0002425,0.000485,0.0,0.0002425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,53972,53,17,2026-05-03 06:40:55,0.00062,974193.5483870967,4838.709677419355,3225.8064516129034,1612.9032258064517,2,1,392,212,196,196,196.0,0.0,212,212,212.0,0.0,212,196,201.33333333333334,7.542472332656507,56.888888888888886,40,20,20,2,0.00031,0.00062,0.0,0.00031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,201.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.0,212.0,0,2,1,392,212
172.20.0.30,172.20.0.20,33262,53,17,2026-05-03 06:40:55,0.003363,90395.4802259887,892.0606601248885,594.7071067499256,297.3535533749628,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0016815,0.003363,0.0,0.0016815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,46839,53,17,2026-05-03 06:40:56,0.001977,153768.3358624178,1517.4506828528072,1011.6337885685382,505.8168942842691,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0009885,0.001977,0.0,0.0009885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,59945,53,17,2026-05-03 06:40:56,0.000507,599605.5226824458,5917.15976331361,3944.7731755424065,1972.3865877712033,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0002535,0.000507,0.0,0.0002535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,46114,53,17,2026-05-03 06:40:56,0.001179,257845.63189143344,2544.5292620865143,1696.3528413910094,848.1764206955047,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0005895,0.001179,0.0,0.0005895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,43075,53,17,2026-05-03 06:40:56,0.001503,202262.14238190287,1996.007984031936,1330.6719893546242,665.3359946773121,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0007515,0.001503,0.0,0.0007515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,34900,53,17,2026-05-03 06:40:57,0.002124,143126.1770244821,1412.4293785310733,941.6195856873823,470.8097928436911,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.001062,0.002124,0.0,0.001062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,42514,53,17,2026-05-03 06:40:57,0.003012,100929.61487383799,996.0159362549801,664.0106241699867,332.00531208499336,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.001506,0.003012,0.0,0.001506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,45451,53,17,2026-05-03 06:40:57,0.001189,255677.03952901598,2523.128679562658,1682.0857863751053,841.0428931875526,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0005945,0.001189,0.0,0.0005945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,46178,53,17,2026-05-03 06:40:57,0.000949,320337.1970495258,3161.222339304531,2107.4815595363543,1053.7407797681772,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0004745,0.000949,0.0,0.0004745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,46506,53,17,2026-05-03 06:40:58,0.001041,292026.8972142171,2881.844380403458,1921.2295869356387,960.6147934678194,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0005205,0.001041,0.0,0.0005205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,47876,53,17,2026-05-03 06:40:58,0.001183,256973.7954353339,2535.9256128486895,1690.61707523246,845.30853761623,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0005915,0.001183,0.0,0.0005915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,32796,53,17,2026-05-03 06:40:58,0.000592,513513.51351351355,5067.5675675675675,3378.3783783783783,1689.1891891891892,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000296,0.000592,0.0,0.000296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,41561,53,17,2026-05-03 06:40:58,0.003891,78129.0156772038,771.0100231303007,514.0066820868672,257.0033410434336,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0019455,0.003891,0.0,0.0019455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,54043,53,17,2026-05-03 06:40:59,0.001437,211551.84411969382,2087.6826722338205,1391.7884481558804,695.8942240779402,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0007185,0.001437,0.0,0.0007185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,38297,53,17,2026-05-03 06:40:59,0.000784,387755.10204081633,3826.5306122448983,2551.0204081632655,1275.5102040816328,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000392,0.000784,0.0,0.000392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,60261,53,17,2026-05-03 06:40:59,0.003553,85561.4973262032,844.3568815085843,562.9045876723895,281.45229383619477,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0017765,0.003553,0.0,0.0017765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,59769,53,17,2026-05-03 06:40:59,0.002768,109826.58959537571,1083.815028901734,722.543352601156,361.271676300578,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.001384,0.002768,0.0,0.001384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
172.20.0.30,172.20.0.20,58735,53,17,2026-05-03 06:41:00,0.001208,251655.62913907281,2483.443708609271,1655.6291390728475,827.8145695364237,2,1,192,112,96,96,96.0,0.0,112,112,112.0,0.0,112,96,101.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000604,0.001208,0.0,0.000604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,112.0,0,2,1,192,112
