src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.20.0.30,172.20.0.20,54207,53,17,2026-05-03 06:32:46,0.001754,176738.88255416192,1710.3762827822122,1140.2508551881415,570.1254275940707,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000877,0.001754,0.0,0.000877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,56102,53,17,2026-05-03 06:32:46,0.000803,386052.30386052304,3735.9900373599003,2490.6600249066,1245.3300124533,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0004015,0.000803,0.0,0.0004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,57700,53,17,2026-05-03 06:32:46,0.000563,550621.6696269982,5328.596802841918,3552.3978685612788,1776.1989342806394,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0002815,0.000563,0.0,0.0002815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,35041,53,17,2026-05-03 06:32:47,0.005941,52179.767715872746,504.965494024575,336.64366268304997,168.32183134152498,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0029705,0.005941,0.0,0.0029705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,41481,53,17,2026-05-03 06:32:47,0.0031,100000.0,967.741935483871,645.1612903225806,322.5806451612903,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.00155,0.0031,0.0,0.00155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,44731,53,17,2026-05-03 06:32:47,0.001104,280797.1014492754,2717.391304347826,1811.5942028985507,905.7971014492754,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000552,0.001104,0.0,0.000552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,37657,53,17,2026-05-03 06:32:47,0.001097,282588.87876025523,2734.7310847766635,1823.1540565177756,911.5770282588878,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0005485,0.001097,0.0,0.0005485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,35521,53,17,2026-05-03 06:32:48,0.000596,520134.2281879195,5033.557046979866,3355.7046979865772,1677.8523489932886,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000298,0.000596,0.0,0.000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,37015,53,17,2026-05-03 06:32:48,0.001462,212038.30369357046,2051.983584131327,1367.9890560875513,683.9945280437756,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.000731,0.001462,0.0,0.000731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
172.20.0.30,172.20.0.20,42636,53,17,2026-05-03 06:32:48,0.001227,252648.7367563162,2444.9877750611245,1629.9918500407498,814.9959250203749,2,1,196,114,98,98,98.0,0.0,114,114,114.0,0.0,114,98,103.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0006135,0.001227,0.0,0.0006135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,114.0,0,2,1,196,114
